,payoffs,schedule_type,cooperating_agents
2935,1.6,Simultaneous,2133
2936,1.6,Simultaneous,2142
2937,1.6,Simultaneous,2142
2938,1.6,Simultaneous,2143
2939,1.6,Simultaneous,2140
2940,1.6,Simultaneous,2145
2941,1.6,Simultaneous,2142
2942,1.6,Simultaneous,2141
2943,1.6,Simultaneous,2147
2944,1.6,Simultaneous,2158
2945,1.6,Simultaneous,2142
2946,1.6,Simultaneous,2143
2947,1.6,Simultaneous,2146
2948,1.6,Simultaneous,2137
2949,1.6,Simultaneous,2138
2950,1.6,Simultaneous,2145
2951,1.6,Simultaneous,2153
2952,1.6,Simultaneous,2150
2953,1.6,Simultaneous,2160
2954,1.6,Simultaneous,2163
2955,1.6,Simultaneous,2153
2956,1.6,Simultaneous,2153
2957,1.6,Simultaneous,2144
2958,1.6,Simultaneous,1228
2959,1.6,Simultaneous,1224
2960,1.6,Simultaneous,69
2961,1.6,Simultaneous,78
2962,1.6,Simultaneous,125
2963,1.6,Simultaneous,196
2964,1.6,Simultaneous,278
2965,1.6,Simultaneous,384
2966,1.6,Simultaneous,499
2967,1.6,Simultaneous,609
2968,1.6,Simultaneous,738
2969,1.6,Simultaneous,873
2970,1.6,Simultaneous,1004
2971,1.6,Simultaneous,1135
2972,1.6,Simultaneous,1267
2973,1.6,Simultaneous,1389
2974,1.6,Simultaneous,1496
2975,1.6,Simultaneous,1594
2976,1.6,Simultaneous,1672
2977,1.6,Simultaneous,1763
2978,1.6,Simultaneous,1853
2979,1.6,Simultaneous,1938
2980,1.6,Simultaneous,1992
2981,1.6,Simultaneous,2031
2982,1.6,Simultaneous,2080
2983,1.6,Simultaneous,2095
2984,1.6,Simultaneous,2119
2985,1.6,Simultaneous,2127
2986,1.6,Simultaneous,2133
2987,1.6,Simultaneous,2142
2988,1.6,Simultaneous,2142
2989,1.6,Simultaneous,2143
2990,1.6,Simultaneous,2140
2991,1.6,Simultaneous,2145
2992,1.6,Simultaneous,2142
2993,1.6,Simultaneous,2141
2994,1.6,Simultaneous,2147
2995,1.6,Simultaneous,2158
2996,1.6,Simultaneous,2142
2997,1.6,Simultaneous,2143
2998,1.6,Simultaneous,2146
2999,1.6,Simultaneous,2137
3000,1.6,Simultaneous,2138
3001,1.6,Simultaneous,2145
3002,1.6,Simultaneous,2153
3003,1.6,Simultaneous,2150
3004,1.6,Simultaneous,2160
3005,1.6,Simultaneous,2163
3006,1.6,Simultaneous,2153
3007,1.6,Simultaneous,2153
3008,1.6,Simultaneous,2144
3009,1.6,Simultaneous,1228
3010,1.6,Simultaneous,1224
3011,1.6,Simultaneous,69
3012,1.6,Simultaneous,78
3013,1.6,Simultaneous,125
3014,1.6,Simultaneous,196
3015,1.6,Simultaneous,278
3016,1.6,Simultaneous,384
3017,1.6,Simultaneous,499
3018,1.6,Simultaneous,609
3019,1.6,Simultaneous,738
3020,1.6,Simultaneous,873
3021,1.6,Simultaneous,1004
3022,1.6,Simultaneous,1135
3023,1.6,Simultaneous,1267
3024,1.6,Simultaneous,1389
3025,1.6,Simultaneous,1496
3026,1.6,Simultaneous,1594
3027,1.6,Simultaneous,1672
3028,1.6,Simultaneous,1763
3029,1.6,Simultaneous,1853
3030,1.6,Simultaneous,1938
3031,1.6,Simultaneous,1992
3032,1.6,Simultaneous,2031
3033,1.6,Simultaneous,2080
3034,1.6,Simultaneous,2095
3035,1.6,Simultaneous,2119
3036,1.6,Simultaneous,2127
3037,1.6,Simultaneous,2133
3038,1.6,Simultaneous,2142
3039,1.6,Simultaneous,2142
3040,1.6,Simultaneous,2143
3041,1.6,Simultaneous,2140
3042,1.6,Simultaneous,2145
3043,1.6,Simultaneous,2142
3044,1.6,Simultaneous,2141
3045,1.6,Simultaneous,2147
3046,1.6,Simultaneous,2158
3047,1.6,Simultaneous,2142
3048,1.6,Simultaneous,2143
3049,1.6,Simultaneous,2146
3050,1.6,Simultaneous,2137
3051,1.6,Simultaneous,2138
3052,1.6,Simultaneous,2145
3053,1.6,Simultaneous,2153
3054,1.6,Simultaneous,2150
3055,1.6,Simultaneous,2160
3056,1.6,Simultaneous,2163
3057,1.6,Simultaneous,2153
3058,1.6,Simultaneous,2153
3059,1.6,Simultaneous,2144
